5.226516246795654,0.9295421242713928
6.480806350708008,1.9370698928833008
8.124979019165039,2.791127920150757
9.964312553405762,3.868616819381714
10.87374496459961,4.9261040687561035
11.01203727722168,5.386382102966309
10.701972961425781,5.85157585144043
10.32670783996582,6.042181491851807
9.323129653930664,5.9439496994018555
8.226868629455566,5.174468040466309
6.9803266525268555,4.7858381271362305
6.332860946655273,4.611769199371338
5.5818939208984375,4.392655372619629
4.751110076904297,3.8618180751800537
4.253341197967529,3.414360284805298
3.5194804668426514,2.0947458744049072
2.7325515747070312,1.675323724746704
2.1943910121917725,1.696136474609375
1.6022837162017822,1.6947253942489624
1.2237019538879395,1.5280413627624512
1.1065866947174072,0.9356823563575745
1.5388222932815552,0.4014718532562256
2.1503677368164062,0.18030717968940735
2.955737352371216,0.13485939800739288
3.694509744644165,0.21714316308498383
4.499095439910889,0.52694171667099
